source,session_id,step,x,y
windmouse,windmouse_s05,96,980.0,824.0
windmouse,windmouse_s05,97,972.0,820.0
windmouse,windmouse_s05,98,960.0,816.0
windmouse,windmouse_s05,99,946.0,810.0
windmouse,windmouse_s05,100,937.0,806.0
windmouse,windmouse_s05,101,924.0,799.0
windmouse,windmouse_s05,102,915.0,794.0
windmouse,windmouse_s05,103,904.0,788.0
windmouse,windmouse_s05,104,893.0,782.0
windmouse,windmouse_s05,105,885.0,779.0
windmouse,windmouse_s05,106,875.0,776.0
windmouse,windmouse_s05,107,863.0,773.0
windmouse,windmouse_s05,108,851.0,770.0
windmouse,windmouse_s05,109,837.0,766.0
windmouse,windmouse_s05,110,829.0,764.0
windmouse,windmouse_s05,111,815.0,759.0
windmouse,windmouse_s05,112,803.0,755.0
windmouse,windmouse_s05,113,793.0,752.0
windmouse,windmouse_s05,114,780.0,748.0
windmouse,windmouse_s05,115,772.0,746.0
windmouse,windmouse_s05,116,760.0,742.0
windmouse,windmouse_s05,117,748.0,739.0
windmouse,windmouse_s05,118,738.0,736.0
windmouse,windmouse_s05,119,731.0,735.0
windmouse,windmouse_s05,120,721.0,732.0
windmouse,windmouse_s05,121,709.0,727.0
windmouse,windmouse_s05,122,699.0,723.0
windmouse,windmouse_s05,123,687.0,717.0
windmouse,windmouse_s05,124,674.0,711.0
windmouse,windmouse_s05,125,665.0,707.0
windmouse,windmouse_s05,126,653.0,704.0
windmouse,windmouse_s05,127,640.0,699.0
windmouse,windmouse_s06,0,1661.0,911.0
windmouse,windmouse_s06,1,1656.0,905.0
windmouse,windmouse_s06,2,1650.0,899.0
windmouse,windmouse_s06,3,1644.0,894.0
windmouse,windmouse_s06,4,1638.0,888.0
windmouse,windmouse_s06,5,1630.0,877.0
windmouse,windmouse_s06,6,1621.0,867.0
windmouse,windmouse_s06,7,1612.0,857.0
windmouse,windmouse_s06,8,1606.0,851.0
windmouse,windmouse_s06,9,1597.0,841.0
windmouse,windmouse_s06,10,1589.0,831.0
windmouse,windmouse_s06,11,1581.0,823.0
windmouse,windmouse_s06,12,1572.0,814.0
windmouse,windmouse_s06,13,1562.0,805.0
windmouse,windmouse_s06,14,1556.0,800.0
windmouse,windmouse_s06,15,1547.0,791.0
windmouse,windmouse_s06,16,1538.0,782.0
windmouse,windmouse_s06,17,1531.0,772.0
windmouse,windmouse_s06,18,1523.0,762.0
windmouse,windmouse_s06,19,1517.0,752.0
windmouse,windmouse_s06,20,1509.0,740.0
windmouse,windmouse_s06,21,1502.0,729.0
windmouse,windmouse_s06,22,1494.0,719.0
windmouse,windmouse_s06,23,1486.0,708.0
windmouse,windmouse_s06,24,1476.0,698.0
windmouse,windmouse_s06,25,1470.0,691.0
windmouse,windmouse_s06,26,1463.0,684.0
windmouse,windmouse_s06,27,1456.0,676.0
windmouse,windmouse_s06,28,1447.0,666.0
windmouse,windmouse_s06,29,1441.0,661.0
windmouse,windmouse_s06,30,1432.0,653.0
windmouse,windmouse_s06,31,1422.0,645.0
windmouse,windmouse_s06,32,1415.0,638.0
windmouse,windmouse_s06,33,1409.0,632.0
windmouse,windmouse_s06,34,1401.0,621.0
windmouse,windmouse_s06,35,1395.0,614.0
windmouse,windmouse_s06,36,1388.0,603.0
windmouse,windmouse_s06,37,1382.0,594.0
windmouse,windmouse_s06,38,1374.0,584.0
windmouse,windmouse_s06,39,1368.0,577.0
windmouse,windmouse_s06,40,1361.0,569.0
windmouse,windmouse_s06,41,1355.0,562.0
windmouse,windmouse_s06,42,1346.0,551.0
windmouse,windmouse_s06,43,1338.0,542.0
windmouse,windmouse_s06,44,1331.0,533.0
windmouse,windmouse_s06,45,1324.0,524.0
windmouse,windmouse_s06,46,1315.0,514.0
windmouse,windmouse_s06,47,1308.0,502.0
windmouse,windmouse_s06,48,1301.0,490.0
windmouse,windmouse_s06,49,1297.0,482.0
windmouse,windmouse_s06,50,1290.0,474.0
windmouse,windmouse_s06,51,1285.0,468.0
windmouse,windmouse_s06,52,1279.0,462.0
windmouse,windmouse_s06,53,1270.0,453.0
windmouse,windmouse_s06,54,1260.0,444.0
windmouse,windmouse_s06,55,1254.0,437.0
windmouse,windmouse_s06,56,1247.0,430.0
windmouse,windmouse_s06,57,1239.0,421.0
windmouse,windmouse_s06,58,1229.0,411.0
windmouse,windmouse_s06,59,1223.0,405.0
windmouse,windmouse_s06,60,1218.0,399.0
windmouse,windmouse_s06,61,1210.0,389.0
windmouse,windmouse_s06,62,1201.0,380.0
windmouse,windmouse_s06,63,1193.0,372.0
windmouse,windmouse_s06,64,1188.0,365.0
windmouse,windmouse_s06,65,1180.0,355.0
windmouse,windmouse_s06,66,1174.0,349.0
windmouse,windmouse_s06,67,1165.0,340.0
windmouse,windmouse_s06,68,1156.0,332.0
windmouse,windmouse_s06,69,1146.0,321.0
windmouse,windmouse_s06,70,1139.0,313.0
windmouse,windmouse_s06,71,1133.0,307.0
windmouse,windmouse_s06,72,1125.0,299.0
windmouse,windmouse_s06,73,1118.0,291.0
windmouse,windmouse_s06,74,1111.0,284.0
windmouse,windmouse_s06,75,1104.0,277.0
windmouse,windmouse_s06,76,1097.0,268.0
windmouse,windmouse_s06,77,1091.0,261.0
windmouse,windmouse_s06,78,1085.0,255.0
windmouse,windmouse_s06,79,1077.0,246.0
windmouse,windmouse_s06,80,1069.0,238.0
windmouse,windmouse_s06,81,1060.0,230.0
windmouse,windmouse_s06,82,1054.0,223.0
windmouse,windmouse_s06,83,1046.0,215.0
windmouse,windmouse_s06,84,1039.0,206.0
windmouse,windmouse_s06,85,1033.0,200.0
windmouse,windmouse_s06,86,1029.0,193.0
windmouse,windmouse_s06,87,1022.0,187.0
windmouse,windmouse_s06,88,1015.0,180.0
windmouse,windmouse_s06,89,1008.0,172.0
windmouse,windmouse_s06,90,998.0,161.0
windmouse,windmouse_s06,91,993.0,155.0
windmouse,windmouse_s06,92,983.0,145.0
windmouse,windmouse_s06,93,977.0,136.0
windmouse,windmouse_s06,94,971.0,129.0
windmouse,windmouse_s06,95,962.0,117.0
windmouse,windmouse_s06,96,956.0,110.0
windmouse,windmouse_s06,97,948.0,101.0
windmouse,windmouse_s06,98,938.0,91.0
windmouse,windmouse_s06,99,933.0,85.0
windmouse,windmouse_s06,100,924.0,76.0
windmouse,windmouse_s06,101,915.0,65.0
windmouse,windmouse_s06,102,910.0,62.0
windmouse,windmouse_s06,103,912.0,64.0
windmouse,windmouse_s06,104,915.0,66.0
windmouse,windmouse_s06,105,914.0,65.0
windmouse,windmouse_s06,106,914.0,65.0
windmouse,windmouse_s06,107,924.0,68.0
windmouse,windmouse_s06,108,933.0,70.0
windmouse,windmouse_s06,109,945.0,73.0
windmouse,windmouse_s06,110,958.0,75.0
windmouse,windmouse_s06,111,971.0,78.0
windmouse,windmouse_s06,112,979.0,80.0
windmouse,windmouse_s06,113,989.0,83.0
windmouse,windmouse_s06,114,1002.0,86.0
windmouse,windmouse_s06,115,1012.0,89.0
windmouse,windmouse_s06,116,1026.0,93.0
windmouse,windmouse_s06,117,1034.0,95.0
windmouse,windmouse_s06,118,1048.0,98.0
windmouse,windmouse_s06,119,1059.0,101.0
windmouse,windmouse_s06,120,1068.0,102.0
windmouse,windmouse_s06,121,1079.0,105.0
windmouse,windmouse_s06,122,1086.0,106.0
windmouse,windmouse_s06,123,1094.0,108.0
windmouse,windmouse_s06,124,1104.0,111.0
windmouse,windmouse_s06,125,1115.0,114.0
windmouse,windmouse_s06,126,1124.0,115.0
windmouse,windmouse_s06,127,1135.0,116.0
windmouse,windmouse_s18,0,811.0,771.0
windmouse,windmouse_s18,1,801.0,762.0
windmouse,windmouse_s18,2,792.0,754.0
windmouse,windmouse_s18,3,785.0,748.0
windmouse,windmouse_s18,4,778.0,743.0
windmouse,windmouse_s18,5,770.0,736.0
windmouse,windmouse_s18,6,762.0,729.0
windmouse,windmouse_s18,7,754.0,721.0
windmouse,windmouse_s18,8,745.0,713.0
windmouse,windmouse_s18,9,733.0,704.0
windmouse,windmouse_s18,10,722.0,695.0
windmouse,windmouse_s18,11,713.0,689.0
windmouse,windmouse_s18,12,705.0,684.0
windmouse,windmouse_s18,13,698.0,679.0
windmouse,windmouse_s18,14,686.0,670.0
windmouse,windmouse_s18,15,677.0,663.0
windmouse,windmouse_s18,16,667.0,655.0
windmouse,windmouse_s18,17,656.0,648.0
windmouse,windmouse_s18,18,647.0,642.0
windmouse,windmouse_s18,19,638.0,636.0
windmouse,windmouse_s18,20,627.0,628.0
windmouse,windmouse_s18,21,620.0,623.0
windmouse,windmouse_s18,22,611.0,614.0
windmouse,windmouse_s18,23,601.0,605.0
windmouse,windmouse_s18,24,593.0,596.0
windmouse,windmouse_s18,25,585.0,589.0
windmouse,windmouse_s18,26,575.0,578.0
windmouse,windmouse_s18,27,568.0,569.0
windmouse,windmouse_s18,28,561.0,561.0
windmouse,windmouse_s18,29,556.0,555.0
windmouse,windmouse_s18,30,548.0,544.0
windmouse,windmouse_s18,31,545.0,541.0
windmouse,windmouse_s18,32,544.0,539.0
windmouse,windmouse_s18,33,541.0,538.0
windmouse,windmouse_s18,34,540.0,537.0
windmouse,windmouse_s18,35,540.0,537.0
windmouse,windmouse_s18,36,550.0,541.0
windmouse,windmouse_s18,37,561.0,545.0
windmouse,windmouse_s18,38,573.0,549.0
windmouse,windmouse_s18,39,586.0,553.0
windmouse,windmouse_s18,40,596.0,557.0
windmouse,windmouse_s18,41,604.0,558.0
windmouse,windmouse_s18,42,616.0,562.0
windmouse,windmouse_s18,43,630.0,565.0
windmouse,windmouse_s18,44,641.0,568.0
windmouse,windmouse_s18,45,655.0,573.0
windmouse,windmouse_s18,46,663.0,575.0
windmouse,windmouse_s18,47,672.0,579.0
windmouse,windmouse_s18,48,684.0,582.0
windmouse,windmouse_s18,49,697.0,585.0
windmouse,windmouse_s18,50,710.0,588.0
windmouse,windmouse_s18,51,719.0,591.0
windmouse,windmouse_s18,52,728.0,595.0
windmouse,windmouse_s18,53,736.0,598.0
windmouse,windmouse_s18,54,748.0,601.0
windmouse,windmouse_s18,55,760.0,604.0
windmouse,windmouse_s18,56,770.0,606.0
windmouse,windmouse_s18,57,781.0,609.0
windmouse,windmouse_s18,58,793.0,611.0
windmouse,windmouse_s18,59,806.0,614.0
windmouse,windmouse_s18,60,820.0,619.0
windmouse,windmouse_s18,61,832.0,623.0
windmouse,windmouse_s18,62,844.0,627.0
windmouse,windmouse_s18,63,855.0,631.0
windmouse,windmouse_s18,64,863.0,633.0
windmouse,windmouse_s18,65,877.0,638.0
windmouse,windmouse_s18,66,889.0,643.0
windmouse,windmouse_s18,67,896.0,646.0
windmouse,windmouse_s18,68,905.0,648.0
windmouse,windmouse_s18,69,915.0,652.0
windmouse,windmouse_s18,70,928.0,656.0
windmouse,windmouse_s18,71,938.0,659.0
windmouse,windmouse_s18,72,948.0,662.0
windmouse,windmouse_s18,73,960.0,666.0
windmouse,windmouse_s18,74,973.0,671.0
windmouse,windmouse_s18,75,985.0,675.0
windmouse,windmouse_s18,76,993.0,678.0
windmouse,windmouse_s18,77,1001.0,681.0
windmouse,windmouse_s18,78,1012.0,686.0
windmouse,windmouse_s18,79,1022.0,689.0
windmouse,windmouse_s18,80,1034.0,693.0
windmouse,windmouse_s18,81,1048.0,698.0
windmouse,windmouse_s18,82,1058.0,702.0
windmouse,windmouse_s18,83,1069.0,706.0
windmouse,windmouse_s18,84,1079.0,709.0
windmouse,windmouse_s18,85,1089.0,711.0
windmouse,windmouse_s18,86,1099.0,713.0
windmouse,windmouse_s18,87,1110.0,715.0
windmouse,windmouse_s18,88,1118.0,717.0
windmouse,windmouse_s18,89,1128.0,720.0
windmouse,windmouse_s18,90,1142.0,724.0
windmouse,windmouse_s18,91,1154.0,727.0
windmouse,windmouse_s18,92,1167.0,731.0
windmouse,windmouse_s18,93,1177.0,734.0
windmouse,windmouse_s18,94,1191.0,738.0
windmouse,windmouse_s18,95,1204.0,744.0
windmouse,windmouse_s18,96,1212.0,747.0
windmouse,windmouse_s18,97,1217.0,749.0
windmouse,windmouse_s18,98,1219.0,750.0
windmouse,windmouse_s18,99,1218.0,750.0
windmouse,windmouse_s18,100,1212.0,743.0
windmouse,windmouse_s18,101,1204.0,735.0
windmouse,windmouse_s18,102,1195.0,727.0
windmouse,windmouse_s18,103,1186.0,717.0
windmouse,windmouse_s18,104,1179.0,709.0
windmouse,windmouse_s18,105,1171.0,701.0
windmouse,windmouse_s18,106,1166.0,694.0
windmouse,windmouse_s18,107,1159.0,687.0
windmouse,windmouse_s18,108,1151.0,678.0
windmouse,windmouse_s18,109,1147.0,672.0
windmouse,windmouse_s18,110,1138.0,662.0
windmouse,windmouse_s18,111,1129.0,652.0
windmouse,windmouse_s18,112,1120.0,643.0
windmouse,windmouse_s18,113,1115.0,637.0
windmouse,windmouse_s18,114,1109.0,630.0
windmouse,windmouse_s18,115,1099.0,620.0
windmouse,windmouse_s18,116,1094.0,615.0
windmouse,windmouse_s18,117,1085.0,607.0
windmouse,windmouse_s18,118,1078.0,602.0
windmouse,windmouse_s18,119,1069.0,593.0
windmouse,windmouse_s18,120,1062.0,587.0
windmouse,windmouse_s18,121,1057.0,581.0
windmouse,windmouse_s18,122,1049.0,573.0
windmouse,windmouse_s18,123,1040.0,566.0
windmouse,windmouse_s18,124,1033.0,560.0
windmouse,windmouse_s18,125,1027.0,555.0
windmouse,windmouse_s18,126,1017.0,544.0
windmouse,windmouse_s18,127,1010.0,537.0
dmtg,dmtg_s00,0,567.0,57.0
dmtg,dmtg_s00,1,561.0,55.0
dmtg,dmtg_s00,2,557.0,49.0
dmtg,dmtg_s00,3,552.0,37.0
dmtg,dmtg_s00,4,537.0,18.0
dmtg,dmtg_s00,5,522.0,-3.0
dmtg,dmtg_s00,6,656.0,46.0
dmtg,dmtg_s00,7,769.0,83.0
dmtg,dmtg_s00,8,832.0,122.0
dmtg,dmtg_s00,9,841.0,127.0
dmtg,dmtg_s00,10,837.0,124.0
dmtg,dmtg_s00,11,836.0,122.0
dmtg,dmtg_s00,12,954.0,100.0
dmtg,dmtg_s00,13,1017.0,97.0
dmtg,dmtg_s00,14,1000.0,58.0
dmtg,dmtg_s00,15,1001.0,45.0
dmtg,dmtg_s00,16,1134.0,-61.0
dmtg,dmtg_s00,17,1324.0,-192.0
dmtg,dmtg_s00,18,1636.0,-494.0
dmtg,dmtg_s00,19,1685.0,-544.0
dmtg,dmtg_s00,20,1694.0,-571.0
dmtg,dmtg_s00,21,1690.0,-596.0
dmtg,dmtg_s00,22,1684.0,-635.0
dmtg,dmtg_s00,23,696.0,835.0
dmtg,dmtg_s00,24,692.0,829.0
dmtg,dmtg_s00,25,695.0,803.0
dmtg,dmtg_s00,26,701.0,759.0
dmtg,dmtg_s00,27,702.0,733.0
dmtg,dmtg_s00,28,703.0,705.0
dmtg,dmtg_s00,29,705.0,684.0
dmtg,dmtg_s00,30,706.0,675.0
dmtg,dmtg_s00,31,707.0,667.0
dmtg,dmtg_s00,32,707.0,660.0
dmtg,dmtg_s00,33,707.0,651.0
dmtg,dmtg_s00,34,704.0,647.0
dmtg,dmtg_s00,35,699.0,682.0
dmtg,dmtg_s00,36,699.0,718.0
dmtg,dmtg_s00,37,696.0,714.0
dmtg,dmtg_s00,38,690.0,682.0
dmtg,dmtg_s00,39,684.0,649.0
dmtg,dmtg_s00,40,669.0,595.0
dmtg,dmtg_s00,41,677.0,555.0
dmtg,dmtg_s00,42,714.0,508.0
dmtg,dmtg_s00,43,743.0,482.0
dmtg,dmtg_s00,44,749.0,458.0
dmtg,dmtg_s00,45,748.0,447.0
dmtg,dmtg_s00,46,745.0,437.0
dmtg,dmtg_s00,47,743.0,427.0
dmtg,dmtg_s00,48,741.0,424.0
dmtg,dmtg_s00,49,739.0,420.0
dmtg,dmtg_s00,50,735.0,416.0
dmtg,dmtg_s00,51,732.0,415.0
dmtg,dmtg_s00,52,727.0,417.0
dmtg,dmtg_s00,53,725.0,416.0
dmtg,dmtg_s00,54,725.0,421.0
dmtg,dmtg_s00,55,726.0,427.0
dmtg,dmtg_s00,56,724.0,430.0
dmtg,dmtg_s00,57,722.0,431.0
dmtg,dmtg_s00,58,719.0,433.0
dmtg,dmtg_s00,59,717.0,432.0
dmtg,dmtg_s00,60,713.0,430.0
dmtg,dmtg_s00,61,711.0,426.0
dmtg,dmtg_s00,62,708.0,427.0
dmtg,dmtg_s00,63,681.0,436.0
dmtg,dmtg_s00,64,608.0,446.0
dmtg,dmtg_s00,65,547.0,440.0
dmtg,dmtg_s00,66,498.0,437.0
dmtg,dmtg_s00,67,206.0,488.0
dmtg,dmtg_s00,68,214.0,467.0
dmtg,dmtg_s00,69,245.0,382.0
dmtg,dmtg_s00,70,250.0,350.0
dmtg,dmtg_s00,71,247.0,342.0
dmtg,dmtg_s00,72,247.0,332.0
dmtg,dmtg_s00,73,245.0,324.0
dmtg,dmtg_s00,74,243.0,321.0
dmtg,dmtg_s00,75,240.0,317.0
dmtg,dmtg_s00,76,237.0,314.0
dmtg,dmtg_s00,77,234.0,311.0
dmtg,dmtg_s00,78,250.0,332.0
dmtg,dmtg_s00,79,256.0,341.0
dmtg,dmtg_s00,80,266.0,359.0
dmtg,dmtg_s00,81,264.0,364.0
dmtg,dmtg_s00,82,262.0,369.0
dmtg,dmtg_s00,83,258.0,373.0
dmtg,dmtg_s00,84,254.0,377.0
dmtg,dmtg_s00,85,248.0,382.0
dmtg,dmtg_s00,86,244.0,387.0
dmtg,dmtg_s00,87,237.0,388.0
dmtg,dmtg_s00,88,235.0,386.0
dmtg,dmtg_s00,89,227.0,384.0
dmtg,dmtg_s00,90,209.0,385.0
dmtg,dmtg_s00,91,194.0,387.0
dmtg,dmtg_s00,92,188.0,385.0
dmtg,dmtg_s00,93,184.0,382.0
dmtg,dmtg_s00,94,181.0,376.0
dmtg,dmtg_s00,95,177.0,367.0
dmtg,dmtg_s00,96,175.0,360.0
dmtg,dmtg_s00,97,173.0,350.0
dmtg,dmtg_s00,98,172.0,346.0
dmtg,dmtg_s00,99,174.0,335.0
dmtg,dmtg_s00,100,180.0,320.0
dmtg,dmtg_s00,101,195.0,299.0
dmtg,dmtg_s00,102,237.0,256.0
dmtg,dmtg_s00,103,259.0,226.0
dmtg,dmtg_s00,104,261.0,217.0
dmtg,dmtg_s00,105,278.0,198.0
dmtg,dmtg_s00,106,296.0,185.0
dmtg,dmtg_s00,107,277.0,227.0
dmtg,dmtg_s00,108,228.0,184.0
dmtg,dmtg_s00,109,143.0,109.0
dmtg,dmtg_s00,110,126.0,61.0
dmtg,dmtg_s00,111,122.0,54.0
dmtg,dmtg_s00,112,131.0,63.0
dmtg,dmtg_s00,113,132.0,82.0
dmtg,dmtg_s00,114,87.0,227.0
dmtg,dmtg_s00,115,84.0,217.0
dmtg,dmtg_s00,116,85.0,186.0
dmtg,dmtg_s00,117,78.0,219.0
dmtg,dmtg_s00,118,152.0,135.0
dmtg,dmtg_s00,119,183.0,67.0
dmtg,dmtg_s00,120,186.0,52.0
dmtg,dmtg_s00,121,182.0,49.0
dmtg,dmtg_s00,122,195.0,71.0
dmtg,dmtg_s00,123,190.0,64.0
dmtg,dmtg_s00,124,164.0,39.0
dmtg,dmtg_s00,125,148.0,24.0
dmtg,dmtg_s00,126,146.0,21.0
dmtg,dmtg_s00,127,144.0,17.0
dmtg,dmtg_s01,0,822.0,295.0
dmtg,dmtg_s01,1,818.0,297.0
dmtg,dmtg_s01,2,819.0,295.0
dmtg,dmtg_s01,3,819.0,296.0
dmtg,dmtg_s01,4,813.0,286.0
dmtg,dmtg_s01,5,810.0,286.0
dmtg,dmtg_s01,6,811.0,285.0
dmtg,dmtg_s01,7,810.0,288.0
dmtg,dmtg_s01,8,804.0,291.0
dmtg,dmtg_s01,9,804.0,310.0
dmtg,dmtg_s01,10,807.0,320.0
dmtg,dmtg_s01,11,815.0,342.0
dmtg,dmtg_s01,12,819.0,355.0
dmtg,dmtg_s01,13,821.0,358.0
dmtg,dmtg_s01,14,851.0,372.0
dmtg,dmtg_s01,15,855.0,376.0
dmtg,dmtg_s01,16,856.0,379.0
dmtg,dmtg_s01,17,856.0,383.0
dmtg,dmtg_s01,18,863.0,390.0
dmtg,dmtg_s01,19,865.0,390.0
dmtg,dmtg_s01,20,900.0,399.0
dmtg,dmtg_s01,21,887.0,416.0
dmtg,dmtg_s01,22,880.0,405.0
dmtg,dmtg_s01,23,880.0,403.0
dmtg,dmtg_s01,24,881.0,402.0
dmtg,dmtg_s01,25,879.0,403.0
dmtg,dmtg_s01,26,868.0,397.0
dmtg,dmtg_s01,27,865.0,395.0
dmtg,dmtg_s01,28,865.0,396.0
dmtg,dmtg_s01,29,867.0,399.0
dmtg,dmtg_s01,30,931.0,453.0
dmtg,dmtg_s01,31,1026.0,529.0
dmtg,dmtg_s01,32,1023.0,554.0
dmtg,dmtg_s01,33,1019.0,561.0
dmtg,dmtg_s01,34,1005.0,585.0
dmtg,dmtg_s01,35,1000.0,596.0
dmtg,dmtg_s01,36,987.0,612.0
dmtg,dmtg_s01,37,978.0,623.0
dmtg,dmtg_s01,38,973.0,646.0
dmtg,dmtg_s01,39,976.0,656.0
dmtg,dmtg_s01,40,982.0,681.0
dmtg,dmtg_s01,41,1011.0,709.0
dmtg,dmtg_s01,42,1030.0,729.0
dmtg,dmtg_s01,43,1043.0,744.0
dmtg,dmtg_s01,44,1047.0,743.0
dmtg,dmtg_s01,45,1053.0,742.0
dmtg,dmtg_s01,46,1061.0,736.0
dmtg,dmtg_s01,47,1067.0,735.0
dmtg,dmtg_s01,48,1071.0,734.0
dmtg,dmtg_s01,49,1074.0,735.0
dmtg,dmtg_s01,50,1076.0,736.0
dmtg,dmtg_s01,51,1079.0,739.0
dmtg,dmtg_s01,52,1079.0,740.0
dmtg,dmtg_s01,53,1081.0,743.0
dmtg,dmtg_s01,54,1082.0,746.0
dmtg,dmtg_s01,55,1082.0,759.0
dmtg,dmtg_s01,56,1084.0,775.0
dmtg,dmtg_s01,57,1084.0,781.0
dmtg,dmtg_s01,58,1084.0,791.0
dmtg,dmtg_s01,59,1084.0,802.0
dmtg,dmtg_s01,60,1083.0,821.0
dmtg,dmtg_s01,61,1081.0,838.0
dmtg,dmtg_s01,62,1084.0,853.0
dmtg,dmtg_s01,63,1099.0,898.0
dmtg,dmtg_s01,64,1172.0,966.0
dmtg,dmtg_s01,65,1249.0,1010.0
dmtg,dmtg_s01,66,1266.0,1016.0
dmtg,dmtg_s01,67,1272.0,1020.0
dmtg,dmtg_s01,68,1276.0,1029.0
dmtg,dmtg_s01,69,1280.0,1072.0
dmtg,dmtg_s01,70,1373.0,1055.0
dmtg,dmtg_s01,71,1407.0,1044.0
dmtg,dmtg_s01,72,1416.0,1042.0
dmtg,dmtg_s01,73,1425.0,1027.0
dmtg,dmtg_s01,74,1433.0,1025.0
dmtg,dmtg_s01,75,1427.0,1021.0
dmtg,dmtg_s01,76,1299.0,935.0
dmtg,dmtg_s01,77,1393.0,937.0
dmtg,dmtg_s01,78,1791.0,951.0
dmtg,dmtg_s01,79,1546.0,949.0
dmtg,dmtg_s01,80,1636.0,1000.0
dmtg,dmtg_s01,81,1900.0,1020.0
dmtg,dmtg_s01,82,1909.0,991.0
dmtg,dmtg_s01,83,1920.0,972.0
dmtg,dmtg_s01,84,1922.0,962.0
dmtg,dmtg_s01,85,1903.0,919.0
dmtg,dmtg_s01,86,1842.0,865.0
dmtg,dmtg_s01,87,1843.0,867.0
dmtg,dmtg_s01,88,1844.0,869.0
dmtg,dmtg_s01,89,1845.0,876.0
dmtg,dmtg_s01,90,1872.0,989.0
dmtg,dmtg_s01,91,1870.0,992.0
dmtg,dmtg_s01,92,1870.0,992.0
dmtg,dmtg_s01,93,1873.0,993.0
dmtg,dmtg_s01,94,1874.0,992.0
dmtg,dmtg_s01,95,1893.0,975.0
dmtg,dmtg_s01,96,1900.0,961.0
dmtg,dmtg_s01,97,1903.0,959.0
dmtg,dmtg_s01,98,1906.0,952.0
dmtg,dmtg_s01,99,1909.0,945.0
dmtg,dmtg_s01,100,1912.0,943.0
dmtg,dmtg_s01,101,1916.0,935.0
dmtg,dmtg_s01,102,1918.0,935.0
dmtg,dmtg_s01,103,1922.0,936.0
dmtg,dmtg_s01,104,1927.0,939.0
dmtg,dmtg_s01,105,1931.0,946.0
dmtg,dmtg_s01,106,1936.0,952.0
dmtg,dmtg_s01,107,1938.0,956.0
dmtg,dmtg_s01,108,1937.0,975.0
dmtg,dmtg_s01,109,1939.0,995.0
dmtg,dmtg_s01,110,1948.0,1019.0
dmtg,dmtg_s01,111,1947.0,1046.0
dmtg,dmtg_s01,112,1947.0,1061.0
dmtg,dmtg_s01,113,1936.0,1080.0
dmtg,dmtg_s01,114,1937.0,1081.0
dmtg,dmtg_s01,115,1935.0,1084.0
dmtg,dmtg_s01,116,1938.0,1084.0
dmtg,dmtg_s01,117,1940.0,1076.0
dmtg,dmtg_s01,118,1936.0,1060.0
dmtg,dmtg_s01,119,1936.0,1044.0
dmtg,dmtg_s01,120,1932.0,1027.0
dmtg,dmtg_s01,121,1932.0,1015.0
dmtg,dmtg_s01,122,1932.0,1011.0
dmtg,dmtg_s01,123,1932.0,1015.0
dmtg,dmtg_s01,124,1938.0,1044.0
dmtg,dmtg_s01,125,1939.0,1054.0
dmtg,dmtg_s01,126,1929.0,1065.0
dmtg,dmtg_s01,127,1910.0,1065.0
dmtg,dmtg_s02,0,620.0,11.0
dmtg,dmtg_s02,1,614.0,11.0
dmtg,dmtg_s02,2,609.0,11.0
dmtg,dmtg_s02,3,609.0,14.0
dmtg,dmtg_s02,4,609.0,15.0
dmtg,dmtg_s02,5,609.0,17.0
dmtg,dmtg_s02,6,609.0,19.0
dmtg,dmtg_s02,7,610.0,21.0
dmtg,dmtg_s02,8,610.0,26.0
dmtg,dmtg_s02,9,611.0,30.0
dmtg,dmtg_s02,10,613.0,35.0
dmtg,dmtg_s02,11,614.0,43.0
dmtg,dmtg_s02,12,616.0,48.0
dmtg,dmtg_s02,13,618.0,55.0
dmtg,dmtg_s02,14,619.0,60.0
dmtg,dmtg_s02,15,620.0,66.0
dmtg,dmtg_s02,16,620.0,69.0
dmtg,dmtg_s02,17,621.0,71.0
dmtg,dmtg_s02,18,621.0,73.0
dmtg,dmtg_s02,19,621.0,77.0
dmtg,dmtg_s02,20,621.0,79.0
dmtg,dmtg_s02,21,622.0,81.0
dmtg,dmtg_s02,22,621.0,83.0
dmtg,dmtg_s02,23,621.0,85.0
dmtg,dmtg_s02,24,621.0,89.0
dmtg,dmtg_s02,25,624.0,101.0
dmtg,dmtg_s02,26,629.0,116.0
dmtg,dmtg_s02,27,635.0,132.0
dmtg,dmtg_s02,28,644.0,152.0
dmtg,dmtg_s02,29,653.0,180.0
dmtg,dmtg_s02,30,665.0,213.0
dmtg,dmtg_s02,31,673.0,246.0
dmtg,dmtg_s02,32,679.0,272.0
dmtg,dmtg_s02,33,682.0,288.0
dmtg,dmtg_s02,34,684.0,301.0
dmtg,dmtg_s02,35,684.0,306.0
dmtg,dmtg_s02,36,684.0,308.0
dmtg,dmtg_s02,37,686.0,306.0
dmtg,dmtg_s02,38,685.0,303.0
dmtg,dmtg_s02,39,686.0,298.0
dmtg,dmtg_s02,40,687.0,289.0
dmtg,dmtg_s02,41,687.0,281.0
dmtg,dmtg_s02,42,687.0,276.0
dmtg,dmtg_s02,43,690.0,270.0
dmtg,dmtg_s02,44,689.0,267.0
dmtg,dmtg_s02,45,689.0,265.0
dmtg,dmtg_s02,46,689.0,264.0
dmtg,dmtg_s02,47,687.0,266.0
dmtg,dmtg_s02,48,686.0,269.0
dmtg,dmtg_s02,49,685.0,275.0
dmtg,dmtg_s02,50,684.0,286.0
